"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"153",0.0260265522871587,0.128530281760582,0.193969215565934,0.00652643013958723,0.213134768389566,0.00894705838768191,0.0479439093277607,0.00160960033746916,0.0436881956440605
"154",0.268209253036613,0.298339727034595,0.00374592866939276,0.000606511144592108,0.0607442948872003,0.0133446117812525,0.185889616677998,0.359528935806736,0.483122683060482
"155",0.0383205177403906,0.14189629138419,0.00180908098588402,0.00058837742146472,0.117938589293851,0.000604488603503249,0.01191177137787,0.301219917320257,0.0967266732832069
"156",0.0827831807403559,0.00396185171556245,0.0160273900808144,0.196358879400283,0.170770766993725,0.193510822216677,0.0193599731664057,0.0203537149788982,0.000541125541265405
"157",0.682954582186034,0.0313594424905896,0.00661053272556861,0.276160221699285,0.00901273631629873,0.000553697125462927,0.19627309547295,0.019360694663705,0.000552791601498372
"158",0.0883251675841926,0.016190216162813,0.000833126581302402,0.272361916834924,0.153609667810295,0.00250274506601005,0.00185824262527474,0.000540941446239434,0.00345284042725577
"159",0.024814668390597,0.0128794598967555,0.344018260813192,0.460073060613292,0.210740281065768,0.242970799423905,0.00997589879535473,0.277968416973971,0.000567859199324776
"160",0.036948856435716,0.0198377836911364,0.00699418361723612,0.00947127200809306,0.0574206381700295,0.0133618756452007,0.00555399073739595,0.0863182042157568,0.0274564121094685
"161",0.0398478731073587,0.714274328720848,0.338318187391355,0.00443659282153047,0.0877267037699545,0.0406459338754792,0.000803624685912439,0.000560496885783309,0.0294811683087241
"162",0.233316405687423,0.854938049369395,0.0613803170442335,0.000735655771971047,0.0423425650363451,0.721395476165162,0.340661018016537,0.00159141212564148,0.000576369349789391
"163",0.71022422413211,0.183128034260858,0.197030304208182,0.0012076194906711,0.143500573044332,0.014476481813654,0.0218683105666287,0.000542887237019271,0.000622314798429383
"164",0.0170811903998426,0.0155427557473347,0.0592750299015073,0.00771778850016357,0.771511204890577,0.00177922061184129,0.000500003698678449,0.00053227021936294,0.000644795426291611
"165",0.0706742712182799,0.793907237661956,0.387446909325606,0.66276142100919,0.614521081382391,0.0108299995124117,0.563330207336876,0.00121993041622976,0.000738744193104798
"166",0.0169965541882217,0.0335279998747044,0.455152510472051,0.934403446938262,0.0935787936089746,0.0681122498373913,0.000505121863375738,0.5925726289897,0.105595938426266
"167",0.0241414164329821,0.877750341259138,0.0858881157328579,0.0751776016135944,0.00392867780806139,0.378229613500447,0.0827697140449154,0.0405852393520106,0.37508367161816
"168",0.0196109114423485,0.422989734697488,0.179909747734179,0.000820188395182217,0.0174797557879695,0.0114810376833617,0.0593576581522029,0.000594125165318088,0.000753225806367267
"169",0.120322989753003,0.015012469403101,0.00490253596575865,0.918847591870357,0.421815773082934,0.00322482968419855,0.0035740861893425,0.326457091121159,0.115111403557672
"170",0.0474086667872281,0.0943065550101101,0.780413890122789,0.000763974665651393,0.0025734310206423,0.000829482685821602,0.088193390912944,0.0006935184774581,0.214248531794346
